@relation 'Short Sentence Similarity-weka.filters.unsupervised.attribute.Remove-R217-251'

@attribute similar {yes,no}
@attribute diff_All numeric
@attribute overallLexsim numeric
@attribute diff_Tag_CC numeric
@attribute diff_Tag_CD numeric
@attribute diff_Tag_DT numeric
@attribute diff_Tag_EX numeric
@attribute diff_Tag_FW numeric
@attribute diff_Tag_IN numeric
@attribute diff_Tag_JJ numeric
@attribute diff_Tag_JJR numeric
@attribute diff_Tag_JJS numeric
@attribute diff_Tag_LS numeric
@attribute diff_Tag_MD numeric
@attribute diff_Tag_NN numeric
@attribute diff_Tag_NNS numeric
@attribute diff_Tag_NNP numeric
@attribute diff_Tag_NNPS numeric
@attribute diff_Tag_PDT numeric
@attribute diff_Tag_POS numeric
@attribute diff_Tag_PRP numeric
@attribute diff_Tag_PRP$ numeric
@attribute diff_Tag_RB numeric
@attribute diff_Tag_RBR numeric
@attribute diff_Tag_RBS numeric
@attribute diff_Tag_RP numeric
@attribute diff_Tag_SYM numeric
@attribute diff_Tag_TO numeric
@attribute diff_Tag_UH numeric
@attribute diff_Tag_VB numeric
@attribute diff_Tag_VBD numeric
@attribute diff_Tag_VBG numeric
@attribute diff_Tag_VBN numeric
@attribute diff_Tag_VBP numeric
@attribute diff_Tag_VBZ numeric
@attribute diff_Tag_WDT numeric
@attribute diff_Tag_WP$ numeric
@attribute diff_Tag_WRB numeric
@attribute diff_Dep_auxpass numeric
@attribute diff_Dep_cop numeric
@attribute diff_Dep_conj numeric
@attribute diff_Dep_cc numeric
@attribute diff_Dep_nsubj numeric
@attribute diff_Dep_csubj numeric
@attribute diff_Dep_dobj numeric
@attribute diff_Dep_iobj numeric
@attribute diff_Dep_pobj numeric
@attribute diff_Dep_attr numeric
@attribute diff_Dep_ccomp numeric
@attribute diff_Dep_xcomp numeric
@attribute diff_Dep_mark numeric
@attribute diff_Dep_rel numeric
@attribute diff_Dep_acomp numeric
@attribute diff_Dep_agent numeric
@attribute diff_Dep_ref numeric
@attribute diff_Dep_expl numeric
@attribute diff_Dep_advcl numeric
@attribute diff_Dep_purpcl numeric
@attribute diff_Dep_tmod numeric
@attribute diff_Dep_rcmod numeric
@attribute diff_Dep_amod numeric
@attribute diff_Dep_infmod numeric
@attribute diff_Dep_partmod numeric
@attribute diff_Dep_num numeric
@attribute diff_Dep_number numeric
@attribute diff_Dep_appos numeric
@attribute diff_Dep_advmod numeric
@attribute diff_Dep_neg numeric
@attribute diff_Dep_poss numeric
@attribute diff_Dep_possessive numeric
@attribute diff_Dep_prt numeric
@attribute diff_Dep_det numeric
@attribute diff_Dep_prep numeric
@attribute diff_Dep_xsubj numeric
@attribute lexSim_Tag_CC numeric
@attribute lexSim_Tag_CD numeric
@attribute lexSim_Tag_DT numeric
@attribute lexSim_Tag_EX numeric
@attribute lexSim_Tag_FW numeric
@attribute lexSim_Tag_IN numeric
@attribute lexSim_Tag_JJ numeric
@attribute lexSim_Tag_JJR numeric
@attribute lexSim_Tag_JJS numeric
@attribute lexSim_Tag_LS numeric
@attribute lexSim_Tag_MD numeric
@attribute lexSim_Tag_NN numeric
@attribute lexSim_Tag_NNS numeric
@attribute lexSim_Tag_NNP numeric
@attribute lexSim_Tag_NNPS numeric
@attribute lexSim_Tag_PDT numeric
@attribute lexSim_Tag_POS numeric
@attribute lexSim_Tag_PRP numeric
@attribute lexSim_Tag_PRP$ numeric
@attribute lexSim_Tag_RB numeric
@attribute lexSim_Tag_RBR numeric
@attribute lexSim_Tag_RBS numeric
@attribute lexSim_Tag_RP numeric
@attribute lexSim_Tag_SYM numeric
@attribute lexSim_Tag_TO numeric
@attribute lexSim_Tag_UH numeric
@attribute lexSim_Tag_VB numeric
@attribute lexSim_Tag_VBD numeric
@attribute lexSim_Tag_VBG numeric
@attribute lexSim_Tag_VBN numeric
@attribute lexSim_Tag_VBP numeric
@attribute lexSim_Tag_VBZ numeric
@attribute lexSim_Tag_WDT numeric
@attribute lexSim_Tag_WP$ numeric
@attribute lexSim_Tag_WRB numeric
@attribute semSim_Tag_CC numeric
@attribute semSim_Tag_CD numeric
@attribute semSim_Tag_DT numeric
@attribute semSim_Tag_EX numeric
@attribute semSim_Tag_FW numeric
@attribute semSim_Tag_IN numeric
@attribute semSim_Tag_JJ numeric
@attribute semSim_Tag_JJR numeric
@attribute semSim_Tag_JJS numeric
@attribute semSim_Tag_LS numeric
@attribute semSim_Tag_MD numeric
@attribute semSim_Tag_NN numeric
@attribute semSim_Tag_NNS numeric
@attribute semSim_Tag_NNP numeric
@attribute semSim_Tag_NNPS numeric
@attribute semSim_Tag_PDT numeric
@attribute semSim_Tag_POS numeric
@attribute semSim_Tag_PRP numeric
@attribute semSim_Tag_PRP$ numeric
@attribute semSim_Tag_RB numeric
@attribute semSim_Tag_RBR numeric
@attribute semSim_Tag_RBS numeric
@attribute semSim_Tag_RP numeric
@attribute semSim_Tag_SYM numeric
@attribute semSim_Tag_TO numeric
@attribute semSim_Tag_UH numeric
@attribute semSim_Tag_VB numeric
@attribute semSim_Tag_VBD numeric
@attribute semSim_Tag_VBG numeric
@attribute semSim_Tag_VBN numeric
@attribute semSim_Tag_VBP numeric
@attribute semSim_Tag_VBZ numeric
@attribute semSim_Tag_WDT numeric
@attribute semSim_Tag_WP$ numeric
@attribute semSim_Tag_WRB numeric
@attribute lexSim_Dep_auxpass numeric
@attribute lexSim_Dep_cop numeric
@attribute lexSim_Dep_conj numeric
@attribute lexSim_Dep_cc numeric
@attribute lexSim_Dep_nsubj numeric
@attribute lexSim_Dep_csubj numeric
@attribute lexSim_Dep_dobj numeric
@attribute lexSim_Dep_iobj numeric
@attribute lexSim_Dep_pobj numeric
@attribute lexSim_Dep_attr numeric
@attribute lexSim_Dep_ccomp numeric
@attribute lexSim_Dep_xcomp numeric
@attribute lexSim_Dep_mark numeric
@attribute lexSim_Dep_rel numeric
@attribute lexSim_Dep_acomp numeric
@attribute lexSim_Dep_agent numeric
@attribute lexSim_Dep_ref numeric
@attribute lexSim_Dep_expl numeric
@attribute lexSim_Dep_advcl numeric
@attribute lexSim_Dep_purpcl numeric
@attribute lexSim_Dep_tmod numeric
@attribute lexSim_Dep_rcmod numeric
@attribute lexSim_Dep_amod numeric
@attribute lexSim_Dep_infmod numeric
@attribute lexSim_Dep_partmod numeric
@attribute lexSim_Dep_num numeric
@attribute lexSim_Dep_number numeric
@attribute lexSim_Dep_appos numeric
@attribute lexSim_Dep_advmod numeric
@attribute lexSim_Dep_neg numeric
@attribute lexSim_Dep_poss numeric
@attribute lexSim_Dep_possessive numeric
@attribute lexSim_Dep_prt numeric
@attribute lexSim_Dep_det numeric
@attribute lexSim_Dep_prep numeric
@attribute lexSim_Dep_xsubj numeric
@attribute semSim_Dep_auxpass numeric
@attribute semSim_Dep_cop numeric
@attribute semSim_Dep_conj numeric
@attribute semSim_Dep_cc numeric
@attribute semSim_Dep_nsubj numeric
@attribute semSim_Dep_csubj numeric
@attribute semSim_Dep_dobj numeric
@attribute semSim_Dep_iobj numeric
@attribute semSim_Dep_pobj numeric
@attribute semSim_Dep_attr numeric
@attribute semSim_Dep_ccomp numeric
@attribute semSim_Dep_xcomp numeric
@attribute semSim_Dep_mark numeric
@attribute semSim_Dep_rel numeric
@attribute semSim_Dep_acomp numeric
@attribute semSim_Dep_agent numeric
@attribute semSim_Dep_ref numeric
@attribute semSim_Dep_expl numeric
@attribute semSim_Dep_advcl numeric
@attribute semSim_Dep_purpcl numeric
@attribute semSim_Dep_tmod numeric
@attribute semSim_Dep_rcmod numeric
@attribute semSim_Dep_amod numeric
@attribute semSim_Dep_infmod numeric
@attribute semSim_Dep_partmod numeric
@attribute semSim_Dep_num numeric
@attribute semSim_Dep_number numeric
@attribute semSim_Dep_appos numeric
@attribute semSim_Dep_advmod numeric
@attribute semSim_Dep_neg numeric
@attribute semSim_Dep_poss numeric
@attribute semSim_Dep_possessive numeric
@attribute semSim_Dep_prt numeric
@attribute semSim_Dep_det numeric
@attribute semSim_Dep_prep numeric
@attribute semSim_Dep_xsubj numeric

@data
no,5,1,0,1,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.333333,0,0,1,0.5,0,0,0,0,0.166667,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.333333,0,0,1,0.5,0,0,0,0,0.166667,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.015695,0,0.025733,0,0,0,0.017538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018305,0,0,0,0,0,0.036588,0,0,0,0,0,0,0.034662,0,0.051963,0,0,0,0.118921,0,0,0,0,0,0,0,0,0,0,0,0.030426,0,0,0,0,0.018305,0,0,0,0,0,0.036588,0,0
no,7,1,0,0,1,0,0,0,1,0,0,0,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0.5,0,0,1,0.5,0,0,0,0,0.333333,0,0.142857,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5,0,0,1,0.5,0,0,0,0,0.333333,0,0.142857,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028868,0,0,0,0,0,0.047901,0,0,0,0,0.014434,0,0,0,0,0,0,0.03491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032836,0,0,0,0,0,0,0,0,0,0,0.014434,0,0
no,6,1,0,0,2,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,1,2,0,0,0.5,0,0,0,0,0.333333,0.2,0,0,0,0,0.166667,0.333333,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0.5,0,0,0,0,0.333333,0.2,0,0,0,0,0.166667,0.333333,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0.014571,0,0.006092,0,0,0,0,0.012304,0,0,0,0,0,0,0,0,0,0,0.043149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060003,0,0.045002,0,0,0,0,0.138011,0,0,0,0,0,0,0,0,0,0,0.012842,0,0,0,0,0,0,0,0,0,0,0,0,0
no,4,1,0,1,1,0,0,1,2,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0.5,0,0,0.333333,0,0,0,0,0,0.25,1,0.5,0,0,0,0,0.5,1,0,0,0,0,1,0,0,0.333333,1,0,0,0,0,0,0,1,0,0.5,0,0,0.333333,0,0,0,0,0,0.25,1,0.5,0,0,0,0,0.5,1,0,0,0,0,1,0,0,0.333333,1,0,0,0,0,0,0,0,0,0,0,0.014032,0,0.015422,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012103,0,0.026487,0,0,0.020833,0,0,0,0,0,0,0.014312,0,0.039554,0,0,0,0.106504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048411,0,0.026487,0,0,0.020833,0,0
yes,4,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0.25,0,0,0.5,0.333333,0,0,0,1,0.166667,0.5,0.333333,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0.25,0,0,0.5,0.333333,0,0,0,1,0.166667,0.5,0.333333,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.016425,0,0,0,0,0,0.026107,0,0,0,0,0,0,0,0,0,0,0,0.011394,0,0,0,0,0.010881,0.032634,0,0,0,0,0.012525,0,0,0,0,0,0,0.046394,0,0,0,0,0,0.048717,0,0,0,0,0,0,0,0,0,0,0,0.057861,0,0,0,0,0.034503,0.032634,0,0,0,0,0.024153,0,0
no,8,0.5,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.333333,0,0,0.5,1,0,0,0,0.5,0.25,0.5,0,0,0,0,0.333333,0,0,0,0,0,0,0,0,0.5,1,0,0,1,0,0,0,0,0,1,0.333333,0,0,0.5,1,0,0,0,0.5,0.25,0.5,0,0,0,0,0.333333,0,0,0,0,0,0,0,0,0.5,1,0,0,1,0,0,0,0,0,0,0,0,0.003574,0,0,0,0,0,0.015744,0,0,0,0,0,0,0,0,0,0,0,0.025882,0,0,0,0,0,0,0,0,0,0,0.062375,0,0,0,0,0,0,0.044331,0,0.032836,0,0,0,0.041071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053589,0,0,0,0,0,0,0,0.074246,0,0
yes,0,1,0,0,1,0,0,0,1,0,0,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0.5,0,0,1,0.25,0,0,0,0,0.111111,0.333333,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0.5,0,0,1,0.25,0,0,0,0,0.111111,0.333333,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.004144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018776,0,0,0.093539,0,0.014571,0,0,0.059148,0,0,0.020833,0,0,0,0,0,0,0.034765,0,0.036974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002432,0,0,0.048411,0,0.030636,0,0,0.033108,0,0,0.033108,0,0
yes,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.25,0,0.333333,0,0,0.333333,0.333333,0,0,0,0,0.5,0.25,0.166667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.25,0,0.333333,0,0,0.333333,0.333333,0,0,0,0,0.5,0.25,0.166667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017032,0,0.013849,0,0,0,0,0,0,0,0,0,0,0.015351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048411,0,0.017658,0,0,0,0,0,0,0,0,0,0,0.015351,0,0
yes,5,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.333333,1,0,0,0,0,0.5,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5,0,0,0,0,0,0,0,1,0,0,0.333333,1,0,0,0,0,0.5,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069006,0,0,0,0,0,0,0,0,0,0,0.03767,0,0
no,7,1,1,2,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0.333333,0.25,1,0,0,0.333333,0.333333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333,0,0.333333,0,0,0,0.333333,0.25,1,0,0,0.333333,0.333333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333,0,0.333333,0,0,0,0.021729,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088079,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040568,0,0
no,3,1,0,1,1,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,1,0,0,1,0.333333,0.25,0,0,0.2,0.166667,0,0,0,0,0.142857,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.333333,0.25,0,0,0.2,0.166667,0,0,0,0,0.142857,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.041667,0,0,0.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119993,0,0,0,0,0.023692,0,0,0,0.045455,0,0,0.041667,0,0,0,0.022072,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0375,0,0,0,0,0,0.022329,0,0,0,0,0.023692,0,0
yes,2,1,0,1,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.333333,0.5,0,0,1,0,0,0,0,0,0.333333,0.5,0.333333,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0.333333,0.5,0,0,1,0,0,0,0,0,0.333333,0.5,0.333333,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025001,0,0,0.148651,0,0,0,0,0,0,0
yes,6,0.5,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.5,0.333333,0,0,0,0,0,0.2,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.5,0,0,0,0,1,0,0,0,0,0.5,0.333333,0,0,0,0,0,0.2,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.5,0,0,0,0,0,0,0,0,0.047619,0,0,0,0,0,0,0.025882,0,0,0,0,0,0,0,0,0,0,0.026039,0,0,0,0,0,0.003747,0,0,0,0,0,0,0,0,0.053589,0,0,0.038095,0,0,0,0,0,0,0.068157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yes,5,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.333333,0,0,0.5,0.5,0,0,0,0,0.5,1,0.333333,0,0,0,0.5,0,0,0,0.5,0,0,1,0,1,0.5,0,0,0,0,0,0,0,0,0,0.333333,0,0,0.5,0.5,0,0,0,0,0.5,1,0.333333,0,0,0,0.5,0,0,0,0.5,0,0,1,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021444,0.017056,0,0,0,0,0,0,0,0,0.021444,0,0.008195,0,0,0,0,0,0.014159,0,0,0,0,0.019745,0,0,0,0,0,0,0.068023,0,0.068157,0,0,0,0.148651,0.11487,0,0,0,0,0,0,0,0,0.044144,0,0,0,0,0,0,0,0,0,0,0,0,0.019745,0,0
no,10,1,0,4,0,0,0,1,1,1,0,0,0,3,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0.2,1,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2,1,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
no,7,1,0,1,0,0,0,1,1,0,0,0,1,0,0,4,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0.333333,0,0,0,0,0.25,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.333333,0,0,0,0,0.25,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03423,0,0,0,0,0,0,0,0,0,0,0.024609,0,0,0,0,0,0,0.016843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019994,0,0,0,0,0,0,0,0,0,0,0.024609,0,0
yes,5,1,0,0,2,0,0,2,1,1,0,0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,0,2,0,0,0,0.5,0.333333,0,0,0.25,0.333333,0,0,0,0,0.166667,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5,0.333333,0,0,0.25,0.333333,0,0,0,0,0.166667,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.008024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016512,0,0,0,0,0,0,0,0,0,0,0.019848,0,0,0,0,0,0,0.037527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010953,0,0,0,0,0,0,0,0,0,0,0.019458,0,0
yes,4,1,0,0,1,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.333333,0,0,0.25,0,0,0,0,1,1,0,0.333333,0,0,0,1,0,0,0,0,0,0,1,0,0.5,0,0,0,0,0,0,0,0,0,0,0.333333,0,0,0.25,0,0,0,0,1,1,0,0.333333,0,0,0,1,0,0,0,0,0,0,1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025001,0,0,0,0,0,0,0.039717,0,0.032634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015636,0,0
no,6,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.5,0,0.333333,0,0,1,0.333333,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333,1,0,0,0,0,0.5,0,0.333333,0,0,1,0.333333,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333,1,0,0,0,0,0.044144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050874,0,0,0,0,0,0,0,0,0,0,0.014546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035159,0,0,0,0,0,0,0,0,0,0,0.032939,0,0
yes,3,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
